std0.0,std0.5,std1.0,std1.5
5.3299e-15,0.0088671,0.0004015,0.1647
4.8629e-14,0.027708,0.016398,0.027506
4.654e-15,0.093957,0.0010633,0.0010506
7.5593e-15,0.058059,0.038856,0.051454
9.1365e-15,0.024972,-1,0.41603
7.8674e-14,0.072501,0.02402,0.07739
4.2429e-14,0.32397,0.060178,0.33118
1.2138e-14,0.0011399,0.015553,0.059011
3.0332e-13,0.026294,0.02898,0.01502
2.7214e-15,0.46335,0.0067324,0.0007639
1.0809e-11,0.0010521,-1,-1
1.3058e-10,0.022778,-1,0.0081573
3.3839e-11,0.015221,0.027697,0.14463
5.493e-15,0.026676,0.0032008,-1
2.1348e-14,0.002499,0.070997,-1
1.5123e-15,0.045041,0.05769,-1
8.893e-12,0.18376,-1,0.010048
2.2494e-08,0.022823,-1,0.00050527
1.8107e-10,0.026938,0.39992,0.4927
1.5237e-06,0.022668,0.011244,-1
8.302e-14,0.00017471,0.09159,0.012929
1.4911e-10,0.11764,0.024573,0.078755
1.2704e-15,0.0045463,0.0001701,0.0035024
2.0112e-14,0.016872,0.029464,0.054363
6.4846e-15,0.0021092,-1,-1
2.3411e-14,0.10247,0.012961,-1
2.1593e-15,-1,0.074637,0.0099156
2.6733e-13,0.0082431,-1,-1
2.3166e-13,0.021666,0.031556,0.04743
1.5797e-12,0.012513,0.057382,0.14297
2.1311e-11,0.056788,-1,0.075562
5.3386e-12,0.0015307,-1,-1
1.4766e-11,0.01747,0.0048506,0.11162
3.4466e-11,0.013758,-1,-1
2.1183e-14,0.041474,-1,0.018117
5.4006e-11,-1,-1,-1
1.7845e-15,0.0061188,0.023984,0.010821
0,-1,0.013553,-1
9.1145e-13,0.0079157,0.031276,0.1328
9.5088e-15,0.012437,0.0095947,0.0015434
6.298e-14,0.0045864,0.14809,0.018219
1.4693e-14,0.079083,-1,-1
3.0873e-14,0.0061103,0.0038547,0.44508
2.3192e-14,0.0037869,0.072612,-1
9.4047e-12,0.020079,0.0073424,-1
2.7504e-14,0.0076978,-1,0.0069146
7.0464e-09,0.0034972,0.021703,-1
1.318e-11,0.0098469,0.0049303,0.0021862
2.9246e-13,-1,-1,0.00048384
2.743e-14,0.025998,0.027259,-1
5.188e-11,0.041177,0.065746,0.0072111
1.6674e-14,0.00146,0.079308,0.025002
1.162e-14,0.39571,0.12841,0.019297
1.0506e-13,0.060763,-1,0.010381
3.5882e-15,0.0032475,0.044332,0.13107
1.893e-12,0.025521,0.000253,0.043106
7.5571e-12,0.18549,0.0026868,-1
2.5996e-15,-1,0.35979,0.1252
3.2647e-13,0.011592,0.0018209,0.0050052
1.591e-10,0.14722,-1,0.053808
1.2737e-14,0.030753,0.28024,-1
1.2649e-14,-1,0.040518,0.030319
4.0814e-13,0.014569,0.086625,0.65512
3.7534e-14,0.022374,0.042844,0.016127
3.5053e-14,-1,0.061677,0.10304
3.5463e-14,0.071988,0.00015624,0.0094518
5.9099e-15,0.091828,0.039053,0.059126
1.9534e-12,0.060178,0.0029649,0.017431
3.2361e-15,0.014644,-1,1.3146
1.3474e-11,0.028245,0.10422,-1
2.9904e-15,-1,0.0083804,-1
2.0311e-13,0.0086958,0.014478,-1
4.0184e-12,0.0241,0.42368,0.0010336
8.9612e-14,0.0032596,0.015795,0.022962
7.9639e-15,0.013554,0.019189,-1
4.4209e-15,0.0024956,0.024926,0.33097
1.97e-09,0.060932,0.0042672,0.015462
5.134e-12,0.0069344,0.013065,0.010115
5.2634e-14,0.050315,0.015324,0.070055
2.8368e-13,0.032667,0.1311,-1
4.4598e-12,-1,-1,0.2058
5.5685e-14,0.0090586,0.011918,0.13542
4.2482e-14,0.0041242,0.0057176,0.017762
3.4846e-14,0.48792,-1,0.34739
9.2384e-15,-1,-1,0.076642
1.9796e-14,0.014525,-1,-1
4.2911e-12,0.023912,0.023141,-1
4.9931e-07,0.0032194,0.037416,0.0027953
1.3027e-15,0.024124,0.0083072,0.12597
8.4554e-13,0.027547,0.080454,0.18402
4.8336e-14,0.011599,0.39016,0.064489
1.9525e-14,-1,0.035665,-1
1.002e-11,0.0040392,-1,-1
5.3551e-14,0.035588,-1,0.11247
8.1842e-14,0.010645,0.048944,-1
2.2666e-10,0.033018,-1,-1
3.1999e-14,0.0019492,0.0066653,-1
0.00027341,0.035452,-1,-1
5.0346e-15,0.038621,0.023406,0.015772
6.1643e-13,0.0354,-1,-1
1.1694e-15,0.00838,0.51748,-1
1.3135e-15,-1,3.5372,-1
6.1468e-09,0.27831,-1,-1
3.2236e-15,0.038991,0.022915,0.05901
1.5629e-14,0.028885,-1,0.034318
9.3964e-15,0.0022537,0.02408,-1
2.546e-14,0.14584,0.016036,0.20965
1.285e-14,0.0071453,0.1158,-1
2.5242e-15,0.086006,0.19949,0.79769
8.6703e-15,0.014522,0.15261,0.11795
3.9818e-14,0.0045253,0.02517,0.27359
1.189e-14,0.016561,0.010462,0.043133
1.8436e-14,-1,0.18851,0.0059969
2.7886e-14,0.036152,32.306,0.45337
2.0602e-13,0.081918,0.086266,0.15176
1.1662e-15,0.015546,-1,1.1178
5.9005e-13,-1,0.011974,0.069058
5.5148e-10,0.0030297,0.0054851,0.07413
1.8754e-14,-1,-1,-1
8.6838e-11,0.011877,-1,0.01473
8.7076e-15,0.67914,0.10935,-1
1.633e-13,0.16514,0.042919,18.592
3.1063e-14,0.17502,0.034751,-1
2.6863e-14,0.013019,0.00045211,0.0044817
7.5856e-14,-1,0.42169,0.0481
2.0516e-11,0.003694,-1,0.0093374
1.8459e-14,0.97166,0.052871,0.1686
3.548e-14,-1,0.0088523,0.25276
6.5732e-14,0.0068054,-1,20.372
2.5457e-11,0.151,0.010244,-1
3.4669e-13,0.0044791,-1,0.00052604
2.079e-13,0.019701,0.006146,0.018319
1.0275e-14,-1,9.0439,0.075949
7.0914e-14,0.0044441,0.04884,-1
1.0251e-14,-1,0.066128,0.058482
5.2483e-11,0.0058386,0.0035821,0.013526
9.616e-15,0.0067939,-1,0.0021378
1.04e-07,0.013577,0.028418,0.053794
4.8451e-14,0.0047284,-1,0.080216
4.3427e-14,0.027899,0.0067386,6.4149
1.4404e-11,-1,0.07827,0.0092229
6.7623e-13,0.010508,0.019207,0.055236
1.1057e-10,-1,0.10638,0.7131
6.4116e-14,-1,0.19671,0.029021
1.9419e-14,0.0098725,0.12292,0.013214
1.747e-13,0.00034211,1.3396,0.033652
2.9788e-13,0.0061672,0.19538,0.20171
3.3302e-14,-1,-1,0.054613
1.1122e-11,0.078457,0.15892,0.012037
1.944e-11,-1,0.011185,-1
1.5278e-14,-1,0.02979,0.017872
1.8698e-13,-1,-1,0.0020176
8.337e-15,0.0038641,0.29774,0.0077633
1.7734e-14,0.011801,-1,0.011541
1.1485e-11,0.061851,0.012082,-1
4.0026e-09,-1,0.012218,-1
2.7066e-13,0.0062213,-1,0.012046
7.3372e-14,0.050257,-1,-1
5.4099e-14,0.004843,0.18084,0.067778
1.2186e-14,0.034208,0.0060847,-1
2.7775e-13,-1,0.10755,-1
4.3345e-10,0.0084766,0.061678,-1
9.2352e-15,0.0040671,0.058125,0.008069
2.6863e-14,0.0815,-1,-1
1.2553e-15,0.03345,0.035498,0.012902
4.898e-15,-1,0.14782,-1
6.0487e-15,0.014053,10.643,0.022151
7.4816e-15,-1,-1,0.063355
2.6088e-13,0.035391,-1,0.0046528
5.5383e-12,0.0082329,0.0053867,0.03471
4.8151e-15,0.0049606,0.27437,-1
1.5878e-14,0.12307,-1,-1
1.8521e-14,0.007188,-1,-1
5.703e-13,-1,0.0085699,0.048427
7.5681e-12,0.03412,0.52308,0.090855
3.5244e-10,0.0031968,0.040775,0.047156
7.4708e-16,0.24094,0.010191,0.0066991
3.8591e-11,0.0023108,0.1421,0.058602
5.871e-13,0.053644,-1,-1
1.303e-13,0.040151,-1,0.058989
2.6625e-14,0.0084085,0.0080163,0.022128
1.0053e-10,0.086691,-1,0.10239
2.1876e-12,0.05987,0.15463,0.043822
1.732e-14,5.7665,-1,73.836
3.254e-15,0.0032889,0.21727,-1
9.1178e-15,0.070509,0.0071022,0.012363
1.0709e-13,0.73733,0.03156,0.075576
5.8767e-14,0.010075,0.069925,0.017296
2.6974e-15,0.0054573,-1,0.002633
1.4712e-15,0.023728,0.033093,0.14647
3.18e-16,0.089022,0.019551,2.2061
7.2508e-14,0.012812,0.0053019,0.017909
2.9031e-15,0.015149,-1,0.017668
2.3689e-14,0.01397,-1,-1
6.4394e-15,-1,0.021916,-1
8.8452e-14,0.060359,0.0049642,0.039079
3.3944e-14,0.029915,0.077701,0.034485
4.9087e-15,0.029868,-1,0.0055984
5.062e-11,0.006093,0.035955,0.1074
8.4771e-15,-1,-1,0.35212
1.9222e-11,0.005485,0.041877,0.37603
7.3185e-15,0.068474,-1,-1
6.437e-13,-1,0.0092405,-1
7.4591e-15,0.0036367,0.014996,0.038125
1.0087e-13,0.010186,0.0069295,1.5144
1.8428e-13,0.038074,0.0019178,-1
9.8422e-15,0.021778,-1,0.037989
8.4487e-15,0.0082283,0.12604,0.031914
4.0052e-13,0.065162,0.0016033,-1
2.6271e-15,0.021875,0.19142,0.0039431
2.9132e-13,0.054744,0.017032,-1
2.0508e-13,0.014003,0.012807,0.010505
6.2614e-15,0.10581,0.022994,-1
6.8181e-14,0.47917,0.057333,-1
1.5501e-10,0.10143,0.11778,-1
1.0776e-13,0.057713,-1,0.017326
2.8168e-14,11.329,0.0051198,0.0072228
8.7323e-15,-1,0.027116,0.21088
5.2648e-14,0.0022845,0.055037,0.0049806
1.9115e-10,0.051624,-1,0.049999
2.5104e-09,-1,0.0056984,-1
3.8525e-16,-1,-1,0.0063223
1.8487e-14,0.048293,0.032518,0.0065244
1.8191e-13,-1,-1,0.026872
1.8842e-13,0.019133,0.013778,-1
1.5787e-13,0.061347,-1,0.0042691
3.4105e-13,0.013619,0.043453,0.01003
6.1269e-13,0.017787,-1,0.051508
1.2964e-14,0.0085138,0.089374,-1
1.7576e-14,-1,-1,0.040984
1.7419e-13,0.0018478,-1,0.056468
6.3443e-07,0.04004,0.023909,0.045997
2.2878e-15,0.037784,0.066654,0.020011
1.3717e-15,0.022712,0.0041344,0.051247
1.3721e-13,0.10407,0.024937,0.20991
5.3851e-14,0.023773,0.0044691,-1
4.7366e-10,0.0068542,0.013802,-1
6.1243e-13,0.0041434,0.024079,0.11295
7.6297e-12,-1,0.0078439,0.023057
1.4082e-12,0.15277,0.0070952,0.58277
9.3166e-13,-1,36.259,-1
1.8992e-11,0.012039,0.042644,0.030532
9.0626e-15,0.0031412,0.35752,-1
2.5549e-14,0.001462,-1,0.0066111
8.9367e-13,0.028174,0.059718,-1
7.3748e-12,0.016278,0.00084755,0.015303
2.7231e-15,0.042996,0.058374,0.010978
1.0216e-14,0.00056223,0.01965,-1
2.0836e-15,-1,0.087022,-1
5.0339e-11,-1,-1,0.020659
1.0798e-13,0.021693,0.010389,0.014693
4.3056e-14,0.043318,0.10376,0.17094
1.3177e-12,-1,0.0059647,2.5618
8.2128e-14,-1,0.12757,0.043381
1.0595e-12,0.077508,0.14102,0.0089956
3.9397e-11,0.030987,0.093469,0.0037503
3.657e-12,0.056044,0.066012,-1
1.0371e-14,0.0016937,0.0083238,5.2325
3.2861e-13,0.038234,-1,-1
3.1892e-11,0.020402,0.10711,-1
9.0693e-12,0.019939,0.015774,0.057305
8.7418e-16,0.024699,-1,0.07137
1.1609e-13,0.0076275,-1,0.028781
6.8683e-15,-1,0.01438,-1
6.6322e-13,0.027093,0.017921,0.84818
2.2972e-15,0.0064318,0.0060581,0.06165
5.5357e-15,0.21952,0.13577,-1
2.4173e-12,0.014195,-1,0.019552
1.6858e-12,0.0083729,0.023159,0.12293
1.1495e-13,0.17583,0.15176,-1
1.5532e-14,0.012457,0.01738,0.03049
1.3736e-10,0.040385,-1,-1
8.028e-15,-1,0.089427,-1
2.3321e-10,0.0057039,0.12014,-1
4.3309e-13,0.011108,0.011913,-1
4.7983e-14,-1,-1,-1
3.2446e-14,0.0030639,0.013057,0.048531
5.6424e-11,0.10543,0.17965,0.063035
6.2724e-14,0.023322,-1,0.0058278
2.4715e-14,0.49561,0.059952,-1
9.9916e-13,0.012771,0.037488,0.052448
3.4365e-15,0.43368,0.074441,-1
7.5552e-15,0.082938,-1,0.014684
1.3436e-13,0.012575,0.071777,0.51945
1.0709e-14,0.01354,0.044739,0.13967
5.3892e-13,0.10049,0.042223,-1
6.5188e-15,-1,0.01036,-1
2.2627e-13,0.0042895,-1,0.018044
7.8494e-12,0.12358,15.696,0.092076
2.4387e-12,-1,0.034435,-1
6.8122e-15,0.0058014,-1,0.10287
2.9016e-15,0.022723,0.019826,0.0053076
9.674e-15,0.0044726,0.00919,-1
1.1536e-13,-1,0.032804,0.024787
8.799e-14,0.034246,-1,0.021868
6.3876e-14,0.080964,0.032745,0.28144
1.0759e-14,0.002533,0.039785,-1
7.618e-12,0.027912,-1,0.025704
1.8847e-13,0.067087,-1,0.043093
5.3665e-11,0.017025,-1,0.42697
1.2064e-14,0.018704,-1,0.014188
1.7774e-14,0.0035161,-1,-1
4.6809e-11,-1,0.058627,0.11678
3.2766e-14,0.00038457,0.033378,0.087605
1.117e-12,-1,0.043304,-1
4.3244e-12,0.00079985,0.029642,0.054134
1.4515e-12,0.00016351,0.065909,-1
5.1651e-08,0.00086239,0.059189,0.066262
1.9821e-14,0.028453,0.26277,0.12392
2.4788e-13,0.016961,0.01015,0.21805
3.5356e-13,-1,0.083363,0.038375
3.8325e-09,0.032248,-1,0.025851
1.4091e-13,-1,0.046781,-1
7.2699e-14,0.058585,0.013471,0.044573
4.0997e-14,-1,-1,0.50173
1.1506e-13,0.038527,-1,0.0075062
1.3655e-13,0.03426,-1,0.013084
1.3062e-14,0.0084197,0.0075002,0.027074
6.4782e-12,0.035201,-1,0.21685
2.2019e-12,-1,-1,0.017051
1.0804e-11,0.013444,0.025934,0.045528
1.7918e-14,0.012441,0.19748,0.07996
3.1634e-14,0.013199,0.025242,0.41011
1.1406e-14,0.011169,1.3409,0.019136
6.4271e-15,0.010407,0.0056115,-1
1.1776e-14,0.010625,0.066395,0.020649
3.5586e-14,0.029369,0.022653,-1
1.1957e-07,0.024545,0.031698,0.045811
6.0789e-14,0.002323,0.056463,0.5056
4.6355e-13,0.068669,-1,0.14257
3.1856e-12,0.010002,0.085417,0.29263
1.8728e-11,0.055088,0.038819,0.028707
2.0203e-14,0.014836,6.0416,0.0022505
5.7047e-15,0.050361,-1,-1
3.3403e-15,0.056675,0.017412,0.33772
1.8148e-14,0.039774,0.25019,0.12739
4.2152e-11,0.022866,0.076019,-1
3.3789e-11,0.0082241,0.0166,0.02564
1.8205e-15,0.020532,0.0030076,0.039097
4.8628e-13,-1,-1,0.0016736
4.6948e-11,0.049675,0.028202,0.093417
3.2693e-10,-1,0.041122,0.0015094
3.7359e-14,0.00031605,0.0072286,0.24331
7.2584e-15,0.010236,0.0031959,0.066731
1.0887e-13,0.065721,0.0067251,0.015252
1.1585e-10,0.032862,-1,0.0041071
1.1702e-14,0.002214,0.027941,0.032198
1.628e-12,-1,0.034218,0.075415
1.0487e-14,0.056681,0.013728,-1
2.3712e-13,0.057317,-1,-1
4.9129e-15,-1,-1,0.081826
6.5918e-14,-1,-1,-1
2.9899e-13,0.025368,0.0079924,0.063084
1.5118e-13,0.00016808,0.0048047,0.11326
3.7705e-15,0.0041849,-1,0.065156
7.8344e-14,-1,0.12847,0.027368
1.9704e-14,-1,0.11999,-1
5.1692e-15,0.022177,0.0053543,-1
9.35e-13,0.017712,0.036904,0.028765
2.0971e-13,0.051306,0.034746,0.012233
1.2888e-13,-1,0.021746,-1
2.1279e-14,-1,0.15151,-1
1.7533e-12,0.015041,-1,0.070613
7.4792e-14,0.12029,0.03227,-1
6.8845e-07,0.0019595,0.036057,-1
8.8373e-14,-1,0.019121,0.14389
2.7997e-15,-1,0.034437,0.0031466
1.7975e-14,0.011055,-1,-1
4.6796e-14,0.010169,0.029792,-1
5.1635e-14,0.004162,0.068613,3.0177
2.5515e-13,0.023782,0.03258,0.03511
6.0984e-12,0.019197,0.0061496,-1
5.4763e-14,0.021089,-1,0.0091099
2.2342e-13,0.026831,529.35,0.14829
5.4841e-13,0.041718,0.012095,-1
4.5005e-12,0.053437,0.022285,0.70287
1.3491e-09,0.020862,0.057279,0.0053342
3.6052e-13,-1,0.12353,-1
4.6003e-15,0.019933,0.0012206,-1
1.1843e-14,0.13022,0.017002,1.7383
2.8158e-14,-1,0.0095115,-1
1.366e-13,0.023459,0.015345,-1
1.6708e-14,-1,0.009262,0.16433
1.3577e-06,0.3469,2.391,-1
2.3444e-12,0.015762,0.014699,-1
6.0155e-14,0.011067,-1,0.029928
4.9124e-12,0.035764,0.11156,0.17056
1.4905e-12,0.062166,491.36,-1
1.7898e-14,0.0029483,-1,0.012021
2.3035e-06,0.0030855,0.14299,0.061579
5.2696e-14,0.033356,-1,0.061043
3.9755e-13,0.0040815,0.082634,0.079419
2.0757e-08,0.23986,0.24449,0.039896
9.1825e-13,0.0049603,0.02174,-1
1.915e-13,0.020226,-1,0.03248
1.4434e-08,-1,0.12067,0.0245
3.2731e-14,0.033337,0.016349,-1
1.7423e-11,-1,-1,0.00034492
9.2816e-14,0.0024295,0.094645,0.0050292
1.0847e-12,0.0010793,0.012308,0.019099
1.4322e-14,0.0026774,0.026702,0.0066036
1.7802e-09,0.0073617,0.0075995,-1
2.3694e-15,0.016507,0.00716,0.11097
2.88e-15,0.0058813,0.044277,-1
2.7729e-10,0.081276,0.040231,0.20455
1.5691e-14,0.004346,0.15897,-1
1.1756e-13,-1,0.082163,0.037126
2.4823e-12,0.0046997,93.763,0.076076
1.5115e-13,0.025543,-1,0.035094
4.7728e-10,0.0055726,0.32693,0.031199
4.8505e-15,0.004916,0.15904,0.015483
7.0957e-14,-1,0.074105,0.030356
6.5286e-14,0.013293,0.026139,0.14347
9.5222e-16,-1,0.097825,0.020533
4.485e-11,0.0077552,0.012073,-1
4.242e-15,-1,0.038176,0.047984
4.9895e-14,0.0027515,0.079896,-1
8.7282e-14,-1,0.036365,0.14421
3.8497e-13,0.0074154,-1,0.0026596
5.0315e-12,0.012385,0.06233,0.047077
1.0284e-14,0.018098,-1,-1
4.7273e-09,0.035427,0.85063,0.10418
1.1815e-13,0.0067039,-1,0.06624
1.3136e-14,-1,-1,0.029337
3.4056e-11,0.010293,-1,0.090916
7.4316e-08,0.023492,0.080409,0.0105
2.8636e-14,0.15415,0.043527,0.017215
4.3398e-11,0.012811,-1,0.038928
3.2417e-13,0.0066521,0.18122,0.032884
5.5161e-15,0.069143,0.00042082,0.26043
2.8562e-13,0.0047497,0.030375,-1
1.1886e-11,0.027417,0.077994,252.05
3.6406e-14,0.42293,0.0034413,-1
1.1511e-14,-1,0.16914,0.31001
2.1026e-14,0.0034313,0.42819,0.38498
7.0881e-12,0.00058237,0.020416,-1
8.4689e-11,0.091367,0.12021,-1
4.2655e-15,-1,-1,1.4399
2.2709e-14,0.031381,-1,0.097855
9.3312e-14,0.028227,-1,0.049138
6.0418e-13,-1,-1,0.010321
3.8247e-13,0.0023692,0.030574,0.069176
1.759e-14,0.010052,0.057853,-1
1.0335e-13,12.826,-1,-1
5.3523e-14,0.078075,-1,0.087957
2.7012e-09,0.017278,-1,0.007939
1.8761e-13,0.020738,0.021029,-1
5.2013e-14,0.023209,0.012939,-1
0.00017815,0.0003675,0.12654,0.016641
6.358e-15,-1,0.014588,0.12697
3.8736e-14,0.016329,0.00024178,-1
6.2421e-14,0.048968,0.0041858,-1
2.2751e-14,-1,-1,0.064024
9.1349e-14,0.0051475,0.0060957,0.054535
9.0371e-10,0.000581,0.062818,0.01752
9.4778e-12,0.00072812,0.20039,-1
3.0863e-14,0.0019864,0.0085288,-1
3.6621e-13,0.0028803,0.023223,-1
1.4858e-12,0.073339,-1,-1
4.3163e-13,0.14867,-1,0.0095013
2.6887e-12,-1,0.10542,0.029636
1.8437e-13,-1,0.059192,0.042366
6.9236e-15,-1,-1,0.00248
1.024e-10,0.0043545,0.079346,0.042333
8.048e-10,0.0020263,0.058605,-1
2.2456e-13,0.079713,-1,0.0047644
7.004e-10,0.014113,-1,0.044838
2.5173e-14,0.075197,0.025552,-1
8.0038e-13,0.01755,0.17379,-1
1.532e-13,0.022399,0.093455,-1
6.981e-13,0.00082782,-1,-1
6.895e-13,0.02269,0.051436,0.0053732
4.0266e-15,-1,-1,0.03216
4.5611e-16,0.0011899,0.01316,-1
6.5567e-11,-1,-1,0.14262
1.0846e-14,-1,0.023778,0.040473
1.053e-11,-1,0.06728,-1
3.8628e-14,-1,5.7981,0.010767
2.6802e-07,0.021358,-1,0.0016956
1.8003e-12,0.036187,-1,0.22939
2.0337e-14,0.069199,0.042779,-1
1.0469e-13,2.8099,0.051571,0.35756
3.575e-11,0.010027,0.0171,0.081944
2.3815e-14,0.004846,0.0019847,0.060469
8.7987e-15,0.023604,0.16997,-1
1.6894e-11,0.0088081,0.048351,-1
2.8899e-11,0.046487,-1,0.0082215
1.425e-13,0.019134,0.0012172,0.0017079
3.3811e-09,0.069303,-1,0.41558
1.8523e-05,0.02482,-1,-1
1.0037e-14,0.00094486,0.052841,0.19206
1.0932e-13,0.0046562,0.016668,-1
1.8858e-13,0.033407,-1,-1
8.3809e-13,0.00063448,0.06454,0.19493
1.1912e-14,0.011974,-1,-1
2.9048e-13,0.065147,0.0089324,0.0038797
1.8074e-12,0.0088405,0.087044,0.041614
5.1062e-13,-1,-1,0.075958
2.6061e-13,0.013726,0.041801,0.039527
2.6913e-14,-1,0.086415,-1
5.0048e-14,3.1274,0.012648,-1
8.8557e-15,-1,-1,-1
5.6532e-12,0.031734,0.01479,0.026234
5.3633e-14,0.053044,-1,0.14608
3.3698e-15,0.0034322,0.0073504,0.0011594
4.9097e-13,0.0051151,0.040947,0.063803
4.7121e-14,0.0077466,0.097559,0.034927
8.1519e-14,0.010808,-1,0.029465
2.4294e-15,0.001089,-1,0.090227
1.8418e-11,0.02149,0.13641,-1
4.8446e-11,0.029081,-1,0.020586
5.7276e-13,0.11809,0.0019904,0.078872
3.5405e-15,-1,0.0090789,-1
1.3595e-13,0.018736,0.05607,0.1088
1.1233e-13,0.064522,0.0073082,0.017153
1.3942e-11,0.00686,0.032843,-1
2.113e-12,0.14947,0.072999,0.019034
2.7543e-11,0.062877,0.019218,0.49113
4.8953e-14,0.096429,0.1462,0.055726
4.2787e-11,0.080572,-1,0.063713
9.7865e-15,0.28953,0.20966,-1
7.7285e-10,2.2289,0.14677,-1
3.594e-14,0.012664,0.02576,0.0304
2.1289e-10,0.0068975,0.1316,0.0021011
9.8403e-12,0.0028113,0.018348,0.16249
1.3992e-14,0.046424,0.022314,0.26788
8.5505e-12,0.020526,0.011096,-1
2.6508e-12,-1,0.016232,0.016403
0.00029546,0.066634,0.0080485,0.29145
1.6866e-12,-1,-1,0.19371
8.4709e-13,0.02483,0.13574,0.0030944
1.2435e-13,0.0013182,0.10586,-1
1.2465e-13,-1,-1,0.020506
9.4462e-15,0.0099072,0.01335,0.025449
4.9933e-14,0.003774,0.069702,0.21211
2.1079e-14,0.017239,0.010425,0.027169
3.9858e-11,0.0020681,0.025149,0.015268
1.1085e-14,-1,-1,0.060325
1.2843e-10,0.027966,0.001588,0.024338
3.7975e-14,-1,-1,-1
4.9992e-12,0.029054,0.074841,1.4495
4.3379e-11,0.0088925,0.048111,0.033511
9.8893e-14,-1,-1,0.078323
1.5058e-11,-1,0.030253,0.82651
4.6359e-12,0.042684,0.043313,0.025095
3.2316e-16,0.04451,0.057816,0.78079
5.9204e-12,0.002089,0.1474,0.11827
5.1812e-15,-1,0.01548,0.015858
2.2089e-14,-1,-1,-1
3.9821e-15,-1,0.19613,-1
1.2578e-11,0.051473,0.0062826,0.0020096
8.0229e-15,0.15085,-1,-1
9.7767e-15,0.017553,0.0052015,0.03924
1.529e-13,0.00086319,0.017345,0.059974
1.1276e-13,0.0047732,-1,0.00043635
7.7919e-15,0.0030388,-1,0.015824
7.2806e-15,0.0060805,-1,-1
6.1609e-11,0.0061404,-1,0.029875
1.8179e-12,-1,0.16357,0.20764
1.1796e-12,0.00010596,0.023071,-1
2.0498e-14,0.02935,0.24858,0.020415
3.0507e-13,0.010665,0.014449,0.88937
6.3163e-15,0.038138,0.022834,0.2171
5.6797e-14,-1,-1,0.020506
3.2255e-11,0.0056371,0.13789,0.028657
2.7576e-11,-1,-1,1.8429
3.5158e-15,0.00751,0.0003713,-1
2.043e-12,0.024546,-1,-1
3.2398e-11,0.051117,-1,-1
5.614e-12,0.0092209,0.016265,0.15069
1.6052e-13,-1,0.013842,-1
6.6809e-14,0.0054172,-1,1.4394
8.2854e-08,0.0071639,-1,2.6274
2.6364e-14,-1,0.043669,-1
1.5358e-13,0.35378,0.038807,-1
5.5323e-11,0.018426,0.0089105,-1
3.1374e-14,0.041314,0.018626,0.03933
1.4812e-11,-1,0.012334,0.12947
6.9763e-10,0.0133,0.40944,0.08643
5.6199e-12,0.037448,-1,0.067278
1.8665e-12,-1,0.050201,0.041994
3.4543e-10,0.009079,0.22803,0.045826
2.7692e-13,0.0085923,0.0075083,-1
2.0034e-13,0.034435,0.023418,0.44606
5.8561e-12,0.024089,-1,-1
1.1823e-12,0.010134,-1,0.12711
5.0461e-15,-1,0.016403,0.15036
9.7388e-15,0.0025842,0.14891,0.080599
4.4073e-15,0.028096,0.045599,0.077017
1.1013e-14,0.020414,0.057227,-1
7.9627e-15,0.0078783,0.041816,0.25538
5.4714e-14,0.12263,-1,0.06999
3.2176e-12,-1,-1,0.51065
1.2499e-12,0.0046586,0.089098,0.11957
1.6789e-10,0.0067702,0.00098931,0.19352
1.8256e-12,0.016541,0.28842,0.042604
4.31e-11,0.013431,0.0028777,0.040138
7.7204e-14,-1,0.03819,0.31541
6.6136e-13,-1,0.022124,0.031393
2.0825e-15,0.0019908,0.01035,0.0061819
5.6496e-15,0.0047992,0.012156,0.0047995
1.7822e-13,0.008216,-1,0.13913
3.3784e-14,0.0066056,-1,-1
3.4702e-14,0.02539,0.024658,0.050433
8.7017e-14,0.064718,0.059119,0.015543
4.3957e-13,0.001045,20.567,-1
7.4543e-15,-1,0.018298,0.022652
3.9084e-13,0.045509,0.0071248,0.012975
1.1712e-13,0.0015996,-1,0.017676
2.9635e-14,0.026368,0.030574,-1
1.2122e-13,0.00018415,0.18451,0.00020868
6.2487e-13,-1,-1,0.011811
8.7811e-15,0.17754,0.0025778,0.32094
2.4599e-14,0.58086,0.27842,-1
1.5792e-14,0.0027024,-1,-1
6.9344e-12,0.0083504,0.048278,0.53179
5.0852e-14,0.0033306,0.011556,1.6518
3.7503e-13,0.010402,-1,-1
2.7831e-14,0.0045496,-1,0.0028635
1.2887e-15,-1,0.019016,-1
1.9431e-14,0.0027955,-1,0.12794
1.4969e-14,-1,0.11849,0.03152
2.09e-13,0.022647,0.082877,0.30786
4.5984e-13,0.0021873,0.010645,0.059119
5.094e-14,0.042863,0.053738,0.035718
6.6246e-13,-1,0.070804,6.0683
1.2509e-11,0.0021227,-1,0.29993
2.0399e-13,-1,-1,0.022955
5.1107e-12,-1,0.0065611,-1
7.9277e-11,0.0068287,0.0018633,-1
8.0557e-15,0.034648,0.57869,-1
5.6616e-13,0.0027374,-1,0.031066
1.9902e-14,0.0057163,0.053167,-1
3.4555e-13,0.078366,0.094733,0.65886
8.9625e-14,0.032497,-1,-1
6.4636e-11,0.0027436,0.023987,0.016491
5.9705e-13,0.030541,0.048349,0.022231
5.5176e-13,0.020637,0.19282,-1
4.994e-13,0.008299,0.048507,-1
1.4884e-11,0.016919,0.014791,0.094928
2.9586e-13,0.056702,0.010397,0.087367
4.4324e-15,0.012243,0.02327,0.21171
