dF,dR,dC,dt,N
2.7611e-05,2.7545e-05,0.001159,0.000678,1
0.00013604,2.7057e-05,0.0012457,0.000975,1
4.2517e-05,1.2485e-05,0.00044602,0.001173,2
3.5862e-07,3.3107e-06,7.1288e-05,0.0009,1
9.5432e-06,3.9386e-06,0.00010381,0.000942,1
0.00034004,2.9874e-05,0.0052915,0.001218,2
0.35493,0.66656,20.697,0.001158,2
0.012255,0.001588,0.10739,0.000919,1
1.1112e-08,1.1175e-06,4.1522e-05,0.000987,1
0.00067597,0.00076089,0.016494,0.00067,1
9.5835e-06,1.2207e-05,0.00039949,0.000884,1
0.0016483,0.0005237,0.015241,0.000939,1
1.3027e-05,1.258e-06,0.00010782,0.000707,1
7.2023e-07,1.9936e-06,5.801e-06,0.000715,1
7.0103e-06,1.1887e-06,5.6891e-05,0.00119,1
0.00047289,0.00017049,0.0066961,0.000871,1
8.8868e-06,7.626e-06,0.00056834,0.00118,1
0.00013374,0.00014519,0.0044679,0.000655,1
1.4021e-07,2.0964e-06,7.3059e-05,0.000885,1
0.00013842,1.2753e-05,0.0054046,0.000672,1
5.9398e-05,1.0389e-05,0.00048805,0.000697,1
0.0014384,0.00021227,0.02235,0.000973,1
0.11002,0.029994,1.0296,0.001384,1
4.7963e-06,6.7926e-06,0.00024502,0.000661,1
3.0629e-05,7.9181e-06,0.00045719,0.000889,1
1.7295e-05,3.5809e-06,0.00037435,0.000871,1
2.3257e-06,1.571e-06,2.3171e-05,0.000967,1
2.9477e-05,2.6071e-06,0.00057564,0.0007,2
9.7315e-05,0.00032535,0.012579,0.000895,1
1.4191e-05,2.2527e-06,0.00016837,0.0009,2
4.0009e-06,4.7818e-07,7.0054e-05,0.000704,1
4.7191e-05,1.8333e-05,0.0029064,0.001017,1
8.2907e-06,1.176e-06,0.00018121,0.000708,1
0.00011391,3.7249e-05,0.0048955,0.000949,1
0.014603,0.0050347,0.23024,0.001168,1
1.044e-06,4.8926e-07,1.151e-05,0.001474,1
3.0871e-05,2.1381e-06,0.00020891,0.000636,2
0.00019808,0.00013186,0.0045537,0.001245,1
1.6272e-05,3.4225e-06,0.00016647,0.000899,1
0.0010072,0.00023057,0.0086719,0.001163,1
1.8134e-05,2.1731e-06,0.00022228,0.000664,1
7.0649e-06,1.3837e-05,0.00021024,0.00073,1
2.6501e-06,1.0179e-06,0.00010251,0.00101,1
0.02068,0.002151,0.24886,0.001157,1
0.0013587,0.00016688,0.019041,0.000654,2
9.4191e-06,1.2601e-06,9.868e-05,0.000716,1
0.012047,0.0047803,0.14856,0.000679,1
0.011447,0.0048367,0.17662,0.000702,1
3.8887e-06,5.7597e-06,0.00027393,0.000665,2
0.00070166,0.00079729,0.021565,0.001102,1
4.9513e-05,3.6528e-06,0.00069091,0.000702,1
3.4818e-06,2.8459e-06,9.3885e-05,0.000753,1
0.011316,0.0089773,0.087784,0.00099,1
2.704e-06,6.207e-07,2.2263e-05,0.000715,1
9.1991e-05,6.1267e-05,0.0010652,0.001173,1
0.0025028,0.0014886,0.045234,0.000952,1
3.2787e-05,4.0432e-06,0.00038182,0.0007,2
0.00095919,0.00041405,0.028433,0.000922,1
0.015983,0.0067927,0.36944,0.001238,1
5.1329e-06,9.5677e-07,6.344e-05,0.000677,1
4.3304e-06,1.7859e-06,5.0134e-05,0.000926,1
7.1493e-07,4.3916e-07,1.0412e-05,0.000682,1
2.6457e-05,4.9487e-06,0.00024267,0.000895,1
7.5485e-06,1.2988e-05,0.00036162,0.00093,1
8.2386e-06,1.2978e-05,0.00053077,0.000948,1
2.9188e-05,2.7132e-06,0.00023697,0.001209,1
2.6927e-06,4.9635e-07,6.3243e-05,0.000909,1
0.010774,0.001707,0.10428,0.000972,1
1.015e-05,3.575e-06,7.4862e-05,0.001208,1
1.203e-05,1.7475e-06,0.00020069,0.000689,1
5.6927e-06,7.2254e-06,0.00013162,0.001381,1
0.002152,0.00095599,0.031595,0.001523,1
0.00012184,1.0493e-05,0.0014781,0.000666,2
0.0019979,0.00055774,0.044355,0.001142,1
6.221e-05,8.7372e-06,0.00078714,0.00069,1
9.9386e-06,5.3609e-06,0.00022546,0.000952,1
0.000463,0.00019621,0.0088076,0.000667,1
2.1893e-06,3.5473e-06,8.931e-05,0.000654,1
4.5986e-05,2.89e-05,0.00062412,0.000885,1
1.1941e-05,3.2618e-06,0.00011991,0.000728,1
7.1982e-06,5.3642e-06,0.00015126,0.000703,1
6.8001e-06,1.1699e-06,8.0726e-05,0.000962,1
8.0488e-06,1.1328e-06,6.4558e-05,0.00098,1
5.9133e-06,7.0393e-07,8.2711e-05,0.001154,2
0.00011997,0.0024516,0.090306,0.001171,2
4.6927e-06,5.2927e-06,0.00022422,0.001145,1
7.2112e-06,5.9837e-07,6.2922e-05,0.000678,1
4.74e-05,8.2908e-06,0.0013181,0.001126,1
3.9633e-05,1.5106e-05,0.00071855,0.000666,1
0.018221,0.0054768,0.4104,0.00119,1
0.019703,0.020778,0.38554,0.000673,1
0.00013724,6.2521e-05,0.0025134,0.00088,1
3.61e-06,2.9178e-06,7.3238e-05,0.000671,1
0.0021572,0.003722,0.15415,0.000693,1
1.0777e-05,2.0096e-06,0.00012894,0.000977,1
0.0043468,0.0161,0.53398,0.001465,3
3.6218e-05,0.00077602,0.026905,0.000958,1
6.1252e-06,6.8396e-05,0.0033384,0.000694,1
3.8625e-05,3.5729e-05,0.00089518,0.000697,1
0.00060183,0.00018131,0.022989,0.000905,1
6.6373e-05,0.00018676,0.0064402,0.001215,1
6.5603e-06,0.00013384,0.011776,0.001116,1
9.8282e-06,1.9691e-06,0.0001565,0.001198,1
0.0030559,0.00056926,0.060552,0.001192,1
1.4117e-05,3.3355e-06,0.00019381,0.000698,1
0.00010631,0.00027102,0.0076861,0.001191,1
7.5469e-05,3.744e-05,0.0010046,0.000906,1
0.00075544,0.000403,0.011645,0.000671,1
2.8856e-05,7.0617e-06,0.00040814,0.000901,1
0.026445,0.0018108,0.25004,0.000668,1
2.7599e-06,1.7217e-07,2.972e-05,0.000884,1
0.0050458,0.008247,0.050096,0.001656,1
5.8219e-05,6.1086e-05,0.0018973,0.000884,1
2.8649e-05,1.089e-05,0.00019584,0.001126,1
1.4653e-05,5.7576e-06,0.0004288,0.000992,1
3.4391e-05,2.0209e-05,0.0012495,0.000939,2
2.0276e-05,2.9464e-06,0.00023189,0.000667,1
0.00017501,1.6352e-05,0.003742,0.000954,1
1.3266e-05,9.1752e-06,0.00015971,0.00122,1
8.6924e-06,8.5243e-06,0.00031041,0.000707,2
0.0047045,0.0064085,0.23525,0.001274,1
4.264e-06,1.4838e-05,0.00037959,0.000914,1
0.020362,0.0034361,0.20381,0.001196,1
0.00010438,1.0222e-05,0.0047848,0.000656,1
3.3736e-06,2.7922e-06,5.3418e-05,0.000652,1
9.1472e-06,1.6976e-05,0.00056107,0.001184,1
9.302e-06,2.0452e-05,0.00038306,0.000696,1
0.00045005,0.0001497,0.01337,0.001164,1
5.046e-08,4.7182e-07,8.6165e-06,0.000894,1
0.0003405,0.00024122,0.005456,0.000932,1
1.456e-05,2.2186e-05,0.00075334,0.000668,1
3.6766e-06,6.9782e-07,8.7443e-05,0.000678,1
3.7585e-05,5.4594e-06,0.00035228,0.001214,1
0.0001416,0.00065823,0.024048,0.001224,1
1.6845e-06,2.0105e-06,4.6933e-05,0.000699,1
1.9134e-05,1.2509e-05,0.00025212,0.001202,1
4.5384e-06,1.778e-06,5.4315e-05,0.000692,1
0.0019742,0.00070377,0.030415,0.001467,1
0.00055125,3.6246e-05,0.0068137,0.001134,2
0.00078205,0.00040763,0.0077055,0.000673,1
4.7994e-05,2.1989e-05,0.00085222,0.000892,1
0.00017452,6.5351e-05,0.0018676,0.000947,1
1.5164e-05,5.6079e-07,0.00011328,0.0007,1
0.0006778,0.00029613,0.013848,0.000745,1
0.00025014,9.8257e-05,0.0026709,0.001195,1
1.6877e-05,4.6809e-06,0.00044711,0.000619,1
0.0030432,0.0034403,0.19062,0.001001,1
0.00030955,0.00012886,0.0063636,0.000704,2
7.9109e-06,0.00010339,0.0010404,0.001407,2
0.0043579,0.0010488,0.081427,0.001155,2
4.6649e-07,3.5857e-06,9.1881e-05,0.00094,1
0.0022976,0.0011746,0.039809,0.00075,1
9.4746e-07,4.2384e-06,0.0002416,0.000743,1
3.7075e-06,1.2577e-06,0.00013642,0.0007,1
0.0018517,0.0015674,0.062503,0.001126,2
1.9938e-05,8.9565e-06,0.00029964,0.000658,1
3.9141e-07,1.0616e-06,4.0094e-05,0.000719,1
4.2089e-06,1.4598e-06,3.6715e-05,0.000921,1
8.6836e-06,1.3259e-06,0.00015253,0.001122,1
8.1267e-05,0.00017966,0.00059393,0.001172,1
3.0112e-05,1.2283e-06,0.00034438,0.000704,2
5.7919e-05,6.3717e-06,0.00056608,0.00068,2
3.9342e-06,1.2328e-05,0.0003922,0.000666,1
8.0729e-07,1.8576e-06,4.2701e-05,0.000659,1
0.00016401,4.3146e-05,0.0023759,0.000893,1
0.002586,0.00045908,0.039706,0.001117,1
1.4852e-07,2.076e-05,0.0014019,0.001137,1
1.5038e-06,1.8431e-06,4.6618e-05,0.001197,1
2.887e-06,7.1875e-06,0.00035183,0.000908,1
2.1038e-06,4.7794e-07,3.6724e-05,0.00115,2
3.2601e-05,7.3765e-06,0.00033709,0.001011,1
3.7606e-06,1.0243e-06,3.1094e-05,0.000705,1
0.00035492,0.00028971,0.01573,0.00067,1
0.0023916,0.00028171,0.028933,0.000999,1
7.7606e-06,3.5273e-06,9.3457e-05,0.000697,1
0.00013041,9.7843e-06,0.0011214,0.000662,1
1.8081e-06,1.1057e-06,3.3038e-05,0.000655,1
2.7159e-05,9.0236e-06,0.00050927,0.000619,1
2.3291e-05,1.8171e-06,0.00028716,0.001147,1
4.1596e-05,1.5587e-05,0.0010154,0.00088,2
1.3037e-06,1.2915e-07,3.1458e-05,0.000912,1
1.6319e-05,2.4508e-06,0.00022036,0.001151,1
0.00017878,3.5746e-05,0.0085617,0.001136,3
2.4847e-06,4.4734e-07,2.9117e-05,0.000647,1
1.3152e-05,1.908e-06,0.00010819,0.000929,1
9.3407e-06,2.8568e-06,0.00021017,0.00067,1
1.3347e-05,2.4262e-06,0.00022917,0.000706,1
0.00012053,1.6019e-05,0.0034131,0.000982,1
1.5691e-05,9.095e-05,0.0048899,0.001457,1
7.6445e-07,4.7326e-07,2.4513e-05,0.000683,1
6.4655e-05,5.076e-06,0.0011847,0.000932,1
0.00014376,4.0135e-06,0.0020221,0.000639,2
2.5813e-05,2.1366e-05,0.00046485,0.000651,1
1.0255e-05,7.6458e-06,0.00067508,0.001158,1
0.0001991,0.00023053,0.0039833,0.001145,1
0.00011907,7.9161e-05,0.002727,0.00067,1
6.9671e-06,1.6181e-06,5.991e-05,0.000719,1
6.8386e-06,9.5313e-06,0.00014018,0.0009,1
0.00014611,5.2467e-05,0.0016674,0.00067,1
4.9347e-05,4.2999e-05,0.00039861,0.00111,2
0.0075984,0.0016598,0.068124,0.00093,1
6.8179e-05,9.4877e-06,0.00064529,0.001142,1
0.02895,0.010387,0.35729,0.001424,1
4.7011e-06,2.5631e-06,9.836e-05,0.001201,2
6.7405e-05,0.00020163,0.0082151,0.000868,1
0.00021574,6.42e-05,0.0035223,0.000669,1
7.985e-05,3.2626e-05,0.0011586,0.000868,1
7.9588e-06,1.5351e-06,0.0001164,0.000667,1
4.9497e-05,0.00011865,0.0017313,0.000969,1
4.1531e-05,2.9205e-06,0.0015305,0.000674,2
9.1526e-05,4.9979e-05,0.0039611,0.000872,1
9.321e-06,1.4422e-06,9.0488e-05,0.000914,1
0.014956,0.0011586,0.21207,0.00102,1
5.3603e-07,2.3025e-06,0.00025455,0.000689,1
1.6424e-05,3.1842e-05,0.00092616,0.000948,1
2.7731e-05,9.1092e-05,0.0015635,0.000926,1
2.5908e-05,5.599e-06,0.00029852,0.001171,1
0.0010327,0.0041614,0.096994,0.001133,2
9.988e-06,1.1085e-06,7.7326e-05,0.000899,1
4.5342e-06,4.5313e-06,0.00014654,0.001387,2
1.1228e-06,6.1071e-06,0.00023767,0.000926,1
5.4013e-05,1.078e-05,0.0013452,0.000675,2
3.2199e-06,4.8759e-06,0.0001791,0.000963,1
1.8454e-05,8.952e-07,0.00011975,0.000652,2
0.081215,0.0063284,0.93744,0.000896,1
0.00019545,1.0419e-05,0.002028,0.001125,2
0.0043949,0.0086882,0.109,0.000884,1
6.9136e-05,1.6088e-05,0.0013099,0.000674,1
8.9817e-05,2.8463e-05,0.00062093,0.000889,1
4.5449e-07,8.3857e-07,1.2386e-05,0.00066,1
23.774,0.13184,301.67,0.001233,1
9.7971e-05,7.9748e-06,0.0011445,0.00067,1
0.018327,0.0059458,0.17015,0.001366,1
4.7778e-05,1.4128e-05,0.00059843,0.001233,1
3.4755e-07,1.2839e-06,5.5982e-05,0.001408,1
0.00027684,2.9911e-05,0.0018784,0.000689,1
0.01242,0.0021923,0.17725,0.0011,1
1.4589e-05,3.4219e-07,0.00015024,0.000743,1
0.0001393,4.2563e-05,0.0027204,0.000867,1
0.02177,0.0063736,0.29205,0.001161,1
4.0085e-06,7.905e-06,0.00026924,0.000701,1
1.2952e-05,4.3648e-05,0.0011433,0.00144,1
0.0024272,0.0056193,0.20477,0.001171,1
2.6857,0.66629,84.064,0.001127,1
1.6612e-05,1.2576e-06,0.00016807,0.000623,1
0.00010112,6.8151e-06,0.0013233,0.00069,1
9.2978e-06,2.3042e-06,0.0001553,0.000948,1
0.00077427,0.00071309,0.015796,0.000686,1
1.9338e-06,1.6757e-06,7.6466e-05,0.000639,1
4.5859e-06,1.7935e-06,0.00046454,0.000944,1
8.0277e-08,4.2004e-07,2.1107e-05,0.000745,1
0.00031195,0.00014789,0.0027968,0.00067,1
3.1286e-07,4.2916e-05,0.00094415,0.000658,1
2.0716e-06,4.8107e-06,0.00011867,0.000912,1
3.4897e-05,7.7513e-06,0.00054693,0.000652,1
7.0897e-06,6.8772e-06,0.00010338,0.000941,1
3.5614e-06,6.0085e-07,6.6944e-05,0.001489,2
2.7173e-05,3.0607e-06,0.00043008,0.000669,2
1.8897e-06,4.9597e-07,4.9698e-05,0.000928,1
1.1249e-05,8.1849e-07,0.00011378,0.000657,2
1.6317e-05,5.0947e-06,0.00036806,0.000968,1
3.819e-05,2.134e-05,0.00046887,0.001193,1
0.0039737,0.00025818,0.035312,0.001152,1
9.1605e-06,8.8922e-07,0.00011179,0.000938,1
9.057e-06,2.3305e-06,0.00018275,0.000977,1
0.0019711,0.00021686,0.025098,0.000911,1
6.1992e-06,4.6662e-06,0.00022261,0.000905,2
8.5968e-06,1.9088e-06,0.00012888,0.000732,1
8.9256e-05,0.00018286,0.00098125,0.000729,1
1.14e-05,7.726e-07,0.00013451,0.000938,1
1.2394e-05,6.5314e-06,0.00029091,0.001138,1
8.0432e-06,5.3644e-06,6.8603e-05,0.000971,1
5.681e-06,5.5504e-06,0.00030475,0.000973,1
1.5345e-05,5.1483e-05,0.0015412,0.000673,1
1.4299e-05,5.8881e-06,0.00032368,0.000952,1
9.5929e-06,5.2779e-06,0.00018988,0.000652,1
3.0047e-06,5.2517e-07,2.8382e-05,0.000679,1
1.3758e-05,1.1401e-05,0.00069144,0.000698,1
4.3857e-06,3.4906e-07,4.0374e-05,0.001241,1
2.8062e-05,3.2041e-05,0.00099375,0.000888,2
2.3557e-06,1.7592e-06,5.2715e-05,0.00067,1
1.6178e-06,2.5879e-07,3.1458e-06,0.000928,1
1.5209e-07,4.2828e-07,1.7403e-05,0.00121,1
0.00033664,0.00076933,0.019318,0.000697,1
0.00054699,5.1293e-05,0.0062498,0.000734,2
0.00016673,4.9676e-05,0.0015922,0.001215,1
1.7174e-06,5.5518e-07,3.8659e-05,0.000689,1
1.0586e-05,1.7793e-06,9.5487e-05,0.000937,1
4.9052e-07,8.9936e-07,3.4059e-05,0.001426,2
0.0029865,0.0031165,0.076629,0.000678,1
1.182e-06,2.2066e-06,5.1235e-05,0.001152,1
6.5068e-07,1.3299e-07,7.9043e-06,0.00088,1
0.0025476,0.00058683,0.042412,0.000677,1
3.2005e-06,1.0628e-06,0.00011346,0.000642,1
2.6299e-05,3.8451e-06,0.00031345,0.000926,1
2.5819e-05,1.0561e-06,0.0002284,0.000899,1
0.015029,0.01357,0.4389,0.001339,1
0.0017153,0.0013991,0.1789,0.000646,1
3.118e-06,4.8268e-06,0.00013495,0.000981,1
1.4766e-05,9.3093e-05,0.0034126,0.001121,1
1.1185e-05,1.777e-05,0.0005922,0.000933,1
0.00056906,0.00020794,0.0088683,0.001155,1
0.011657,0.0031569,0.15103,0.000927,1
0.00010232,6.0853e-05,0.0016341,0.001124,1
0.0065399,0.0017154,0.15958,0.000937,1
1.2163e-05,2.4722e-06,0.00010446,0.000684,1
5.8928e-07,4.1282e-07,1.556e-05,0.000901,1
3.2049e-05,2.6078e-06,0.00035817,0.000668,1
2.7859e-05,4.1173e-05,0.0014161,0.000654,1
8.811e-05,1.5734e-05,0.0019513,0.000706,1
4.2191e-06,2.7376e-06,0.00010326,0.000674,1
1.3947e-05,1.1691e-05,0.00021317,0.000915,1
1.0484e-05,5.4745e-06,0.00023002,0.000626,1
7.438e-05,4.8463e-06,0.00088323,0.000751,1
1.1782e-06,1.9603e-06,1.5547e-05,0.000919,1
5.658e-06,1.7625e-06,6.4889e-05,0.000877,2
7.4076e-06,1.0456e-06,0.00012627,0.000879,1
0.00063944,0.00051643,0.025764,0.000939,2
0.0005476,9.1886e-05,0.0067266,0.000943,2
6.8263e-06,3.6359e-06,0.00025817,0.000663,1
2.0056e-06,3.0023e-06,0.00012617,0.000903,1
0.0078875,0.66766,9.6441,0.000897,1
8.6453e-05,2.6389e-05,0.0021041,0.001,1
0.00066935,0.00023323,0.0090511,0.000682,1
0.00036448,0.0007679,0.040499,0.00115,1
8.7183e-07,5.3597e-07,1.8492e-05,0.000714,1
0.00012641,4.7521e-05,0.001622,0.001386,1
0.00032451,2.4871e-05,0.0023141,0.000686,2
2.2383e-06,2.6095e-07,2.2171e-05,0.000674,1
0.00098212,0.0001332,0.0093905,0.001174,1
1.4846e-05,3.968e-06,0.00017303,0.000924,1
1.776e-06,5.5488e-07,7.318e-05,0.000671,1
8.4269e-05,1.9689e-05,0.00062886,0.000961,1
0.00012821,2.0312e-05,0.0023178,0.00112,1
4.3727e-06,6.6521e-07,6.9176e-05,0.00067,1
0.00046876,0.00022739,0.0093697,0.001191,1
0.0013144,0.00012332,0.033402,0.000977,1
2.9418e-05,8.1767e-07,0.00037543,0.000717,1
0.00070157,8.8003e-05,0.010044,0.000693,1
0.00094692,0.00055865,0.013844,0.000922,1
1.6738e-05,4.9302e-05,0.0019966,0.000651,1
7.9948e-05,4.6414e-06,0.00081853,0.000683,2
0.00013118,0.00020815,0.008215,0.000871,1
1.1826e-06,3.1051e-05,0.0010234,0.000971,1
0.0023449,0.010117,0.15781,0.000987,1
3.0462e-05,1.403e-06,0.00049713,0.000675,1
0.00048858,0.00018471,0.0094596,0.001358,1
0.00119,0.00074492,0.03811,0.000941,1
0.0001584,2.558e-05,0.0029349,0.000703,1
0.00022322,7.4845e-06,0.0016484,0.000649,1
1.0032e-05,1.893e-06,0.00011401,0.000714,1
1.345e-05,4.3003e-06,0.00011102,0.000721,1
1.5919e-05,2.3568e-06,0.00020196,0.000923,1
0.00016088,0.00021003,0.0073229,0.000929,1
0.00024887,0.00020531,0.0041777,0.001112,1
0.00029938,0.00028232,0.009368,0.001191,1
0.090817,0.017455,1.4078,0.000913,1
0.021164,0.015472,1.0361,0.00138,1
0.0010764,0.00039554,0.013392,0.000697,1
0.00010818,1.1698e-05,0.0020816,0.000919,1
6.055e-05,4.4223e-06,0.00051316,0.000665,1
0.00021186,2.1465e-05,0.0020512,0.001003,1
7.5938e-05,1.0647e-05,0.00075242,0.000903,1
6.4738e-06,1.0859e-05,0.00020314,0.001152,1
7.4644e-07,2.4305e-07,1.1121e-05,0.000671,1
0.00013408,0.00012316,0.0038225,0.001154,2
0.00021916,0.00015137,0.0030111,0.000659,1
0.00041387,3.556e-05,0.0099453,0.000887,2
0.00019724,6.5069e-05,0.0042687,0.00093,2
1.7008e-06,1.4791e-06,9.3753e-05,0.001152,1
1.7178e-05,2.3271e-06,0.00015867,0.000927,1
6.7399e-06,6.7355e-06,0.0002813,0.001167,3
0.0080598,0.0034243,0.16341,0.001393,2
7.0489e-06,1.6629e-06,9.601e-05,0.001242,1
1.0566e-06,3.522e-06,0.00012154,0.000887,1
0.0010181,7.3437e-05,0.013325,0.000671,1
0.00050103,0.00027387,0.0097813,0.000926,1
2.5242e-05,1.2094e-05,0.0003027,0.001183,1
0.0036737,0.0029194,0.093461,0.000904,1
1.3116e-06,5.8641e-06,0.00025843,0.000657,1
0.00021835,2.5279e-05,0.0043717,0.000875,1
4.0474e-06,1.2487e-05,0.00043842,0.000919,1
0.011689,0.0025575,0.15381,0.001212,3
7.2246e-06,1.1777e-06,0.00013781,0.000977,1
2.9779e-05,1.1081e-05,0.00039006,0.001478,1
5.4346e-06,3.2297e-07,0.00010441,0.000876,2
6.4516e-07,6.2768e-07,1.9631e-05,0.000674,1
7.0407e-06,6.7365e-06,5.862e-05,0.00074,1
3.4708e-06,7.0785e-07,5.3668e-05,0.001008,1
1.1899e-05,2.0398e-06,0.0001134,0.000665,1
0.00077042,0.00013837,0.015219,0.001001,2
0.00021559,3.1705e-05,0.0062,0.00089,1
8.4733e-06,3.1456e-06,0.00010541,0.001006,1
6.2363e-05,7.5652e-06,0.0012853,0.001133,2
0.0001177,0.00018157,0.0073353,0.001175,2
3.2396e-05,7.2801e-06,0.00035146,0.000671,1
0.00082587,0.00062982,0.025946,0.001178,1
6.0225e-06,3.5783e-06,0.00029523,0.000899,1
0.013094,0.66801,15.734,0.001125,1
6.5572e-06,2.2031e-06,7.3437e-05,0.000947,1
0.0001259,2.6666e-05,0.0063448,0.000681,1
0.0015122,0.00053329,0.021787,0.000669,2
0.033923,0.015256,0.76809,0.001208,1
2.9666e-06,3.5966e-07,3.4256e-05,0.000669,1
4.0126e-07,3.3298e-06,8.3585e-05,0.000934,1
6.9699e-06,7.7558e-07,8.4188e-05,0.000678,1
3.2749e-07,2.4011e-06,7.9956e-05,0.000935,1
1.5247e-05,6.9189e-06,0.00021349,0.000667,1
6.3343e-05,2.3905e-05,0.00091464,0.001189,1
4.8e-06,1.7434e-06,0.00012432,0.000691,1
1.4729e-05,1.8467e-06,0.00014763,0.001026,1
0.00016567,0.00016754,0.0025164,0.000766,1
0.1063,0.6667,14.875,0.00091,1
3.9339e-05,2.8788e-06,0.00039259,0.000648,1
1.4244e-05,5.875e-06,0.00020302,0.001011,2
0.0011404,0.00201,0.12355,0.000724,1
0.00047518,0.00015574,0.0060004,0.000912,1
1.6355e-05,5.1225e-06,0.00019023,0.001144,1
3.0405e-06,1.1185e-06,3.926e-05,0.000665,1
7.0153e-07,2.5648e-06,2.6716e-05,0.000876,1
6.9497e-05,0.00016329,0.0059226,0.001119,1
4.9033e-07,3.6883e-06,9.1699e-05,0.000914,1
1.4092e-05,7.1576e-06,0.00063116,0.001001,1
2.9187e-06,7.5035e-07,2.4922e-05,0.001119,1
5.2944e-06,1.0943e-06,7.2615e-05,0.001123,1
3.9237e-06,9.9298e-07,8.6039e-05,0.000737,1
6.1453e-05,1.1468e-05,0.0010227,0.000938,1
1.1898e-05,3.8209e-06,0.00013576,0.000669,1
9.7767e-05,1.2551e-05,0.00087158,0.000707,1
7.8934e-06,1.064e-06,7.4958e-05,0.000706,2
8.1143e-07,1.1345e-06,1.9235e-05,0.000914,1
0.0015365,0.00059898,0.017605,0.000982,2
5.575e-05,7.5774e-05,0.0034318,0.001295,1
8.1358e-06,7.3838e-07,0.00011288,0.001188,2
1.5668e-06,6.5559e-07,2.7345e-05,0.000673,1
6.4733e-06,6.4131e-07,8.4817e-05,0.00124,1
0.0019202,0.0012887,0.04935,0.000903,1
0.0024327,0.0010238,0.049062,0.000745,1
0.0013225,0.0018194,0.049886,0.000746,1
6.8932e-05,5.2248e-05,0.0021667,0.000688,2
5.7054e-05,2.9895e-06,0.0015802,0.000694,2
4.5534e-05,2.8526e-06,0.00050712,0.00097,1
0.00017311,0.00022038,0.0083928,0.000655,1
2.0844e-05,1.164e-05,0.00048579,0.00093,1
3.2454e-05,8.0657e-06,0.00033889,0.000618,1
1.0813e-06,1.1613e-07,1.3553e-05,0.00065,1
8.4489e-06,8.216e-06,0.0002055,0.000655,1
4.365e-05,2.1143e-06,0.00046326,0.000666,1
0.00011397,3.1768e-05,0.0058119,0.001153,1
0.0031239,0.00060202,0.077361,0.00115,1
5.6968e-06,2.3928e-06,6.9136e-05,0.000877,2
1.4968e-06,4.7501e-07,2.4564e-05,0.000729,1
0.025572,0.0096308,0.55998,0.001377,3
0.0022837,0.00018596,0.023132,0.000675,1
0.0027518,0.0013991,0.07174,0.000685,1
2.2342e-05,2.5125e-06,0.00013758,0.000669,1
2.1886e-06,8.1821e-07,3.7768e-05,0.000668,1
2.4907e-05,1.1292e-05,0.00028011,0.000895,1
0.02117,0.012527,0.30507,0.000699,1
5.1474e-05,6.9717e-06,0.00073105,0.001295,1
0.027031,0.007324,1.3716,0.00113,1
0.10181,0.010557,2.2186,0.000878,1
0.00091451,0.00023686,0.015103,0.000907,1
0.00018352,0.00020425,0.011653,0.001144,1
2.6264e-05,1.8037e-05,0.00079171,0.001369,2
3.5427e-05,5.4898e-06,0.00034353,0.000969,1
0.0029628,0.00030139,0.023156,0.001208,2
4.4803e-05,1.2356e-05,0.00046539,0.00113,1
1.3317e-05,2.048e-06,0.00012173,0.000672,2
0.002884,0.0016789,0.11841,0.000958,1
6.1349e-05,3.4044e-05,0.00061795,0.000987,1
1.3922e-05,3.0675e-06,0.00013779,0.0009,1
0.00024419,0.00067038,0.024988,0.001121,1
0.0013156,0.0027301,0.087053,0.000962,1
1.4783e-05,1.0669e-06,0.00019514,0.000671,1
0.0007906,0.00048104,0.011853,0.001106,1
1.5518e-05,5.5713e-06,0.00029669,0.001167,1
1.2114e-05,1.393e-06,0.00011303,0.000696,1
2.2863e-07,2.7732e-07,5.9883e-06,0.001098,1
0.00015748,0.00019064,0.00361,0.001241,1
1.0896e-05,4.7302e-06,0.00010815,0.001148,2
0.00086465,0.00055672,0.024553,0.001473,2
3.9373e-06,2.632e-07,6.382e-05,0.000674,1
5.5836e-06,5.813e-07,5.4412e-05,0.000672,1
8.9214e-05,1.9698e-05,0.0019791,0.000648,1
1.1266e-05,1.8316e-06,0.00015891,0.000706,1
0.0034419,0.00060407,0.033419,0.00072,1
0.00011489,2.0495e-05,0.0011036,0.001028,1
8.238e-06,2.1826e-06,7.561e-05,0.000882,1
0.0028529,0.0011093,0.048515,0.000946,2
1.7342e-05,6.1296e-06,0.00019456,0.00093,1
0.00076744,8.8276e-05,0.0074763,0.000694,1
0.00050039,5.1818e-05,0.0061359,0.001157,1
0.004073,9.2484e-05,0.067075,0.001228,1
0.046113,0.00147,0.65558,0.000687,1
0.00029833,0.0001306,0.0040924,0.001268,1
1.0572e-05,3.1551e-06,0.0001252,0.000915,1
3.387e-07,3.2353e-07,3.8805e-06,0.000927,1
1.5126e-06,2.7768e-07,1.805e-05,0.000907,2
2.2489e-07,3.5386e-07,8.3522e-06,0.000634,1
7.1348e-05,9.6067e-06,0.00068976,0.001148,1
3.5659e-05,3.0338e-05,0.0010083,0.000651,1
5.4971e-06,2.4576e-06,5.0879e-05,0.000678,1
1.0659e-05,4.6306e-05,0.0017289,0.000906,1
2.5946e-06,2.3396e-07,2.734e-05,0.00067,2
1.6592e-06,9.3109e-07,2.3e-05,0.000952,1
3.8787e-06,3.4378e-07,0.00012067,0.00066,1
